id,fuel,passengers,planesAtThatTime,priority,timeToArrive,timeWaited
AmericanAirlines8,12.0,40,16,1,3,2
AmericanAirlines8,11.0,40,17,1,2,2
AmericanAirlines8,10.0,40,15,1,1,2
AmericanAirlines8,9.0,40,15,1,0,2
AmericanAirlines8,8.0,40,17,1,0,2
AmericanAirlines8,7.0,40,15,1,0,2
Luftansa7,32.0,40,9,4,10,1
Luftansa7,31.0,40,13,4,9,1
Luftansa7,30.0,40,14,4,8,1
Luftansa7,29.0,40,14,4,7,1
Luftansa7,28.0,40,16,4,6,1
Luftansa7,27.0,40,17,4,5,1
Luftansa7,26.0,40,15,4,4,1
Luftansa7,25.0,40,15,4,3,1
Luftansa7,24.0,40,17,4,2,1
Luftansa7,23.0,40,15,4,1,1
Luftansa7,22.0,40,16,4,0,1
Luftansa7,21.0,40,17,4,0,1
TAP7,22.0,40,10,2,10,1
TAP7,21.0,40,14,2,9,1
TAP7,20.0,40,14,2,8,1
TAP7,19.0,40,15,2,7,1
TAP7,18.0,40,16,2,6,1
TAP7,17.0,40,17,2,5,1
TAP7,16.0,40,15,2,4,1
TAP7,15.0,40,15,2,3,1
TAP7,14.0,40,17,2,2,1
TAP7,13.0,40,15,2,1,1
TAP7,12.0,40,16,2,0,1
TAP7,11.0,40,17,2,0,1
TAP8,33.0,40,13,4,10,0
TAP8,32.0,40,14,4,9,0
TAP8,31.0,40,16,4,8,0
TAP8,30.0,40,17,4,7,0
TAP8,29.0,40,15,4,6,0
TAP8,28.0,40,15,4,5,0
TAP8,27.0,40,17,4,4,0
TAP8,26.0,40,15,4,3,0
TAP8,25.0,40,16,4,2,0
TAP8,24.0,40,17,4,1,0
TAP8,23.0,40,17,4,0,0
Ryanair8,17.0,40,12,4,10,1
Ryanair8,16.0,40,16,4,9,1
Ryanair8,15.0,40,17,4,8,1
Ryanair8,14.0,40,15,4,7,1
Ryanair8,13.0,40,15,4,6,1
Ryanair8,12.0,40,17,4,5,1
Ryanair8,11.0,40,15,4,4,1
Ryanair8,10.0,40,16,4,3,1
Ryanair8,9.0,40,17,4,2,1
Ryanair8,8.0,40,17,4,1,1
Ryanair8,7.0,40,16,4,0,1
Ryanair8,6.0,40,17,4,0,1
EasyGet8,22.0,40,13,2,10,1
EasyGet8,21.0,40,16,2,9,1
EasyGet8,20.0,40,17,2,8,1
EasyGet8,19.0,40,15,2,7,1
EasyGet8,18.0,40,15,2,6,1
EasyGet8,17.0,40,17,2,5,1
EasyGet8,16.0,40,15,2,4,1
EasyGet8,15.0,40,16,2,3,1
EasyGet8,14.0,40,17,2,2,1
EasyGet8,13.0,40,17,2,1,1
EasyGet8,12.0,40,16,2,0,1
EasyGet8,11.0,40,17,2,0,1
TAP9,34.0,40,16,4,10,0
TAP9,33.0,40,15,4,9,0
TAP9,32.0,40,15,4,8,0
TAP9,31.0,40,17,4,7,0
TAP9,30.0,40,15,4,6,0
TAP9,29.0,40,16,4,5,0
TAP9,28.0,40,17,4,4,0
TAP9,27.0,40,17,4,3,0
TAP9,26.0,40,16,4,2,0
TAP9,25.0,40,17,4,1,0
TAP9,24.0,40,17,4,0,0
AmericanAirlines9,15.0,40,14,2,10,0
AmericanAirlines9,14.0,40,15,2,9,0
AmericanAirlines9,13.0,40,15,2,8,0
AmericanAirlines9,12.0,40,16,2,7,0
AmericanAirlines9,11.0,40,17,2,6,0
AmericanAirlines9,10.0,40,17,2,5,0
AmericanAirlines9,9.0,40,16,2,4,0
AmericanAirlines9,8.0,40,17,2,3,0
AmericanAirlines9,7.0,40,17,2,2,0
AmericanAirlines9,6.0,40,16,2,1,0
AmericanAirlines9,5.0,40,16,2,0,0
Emirates8,22.0,40,12,2,10,6
Emirates8,21.0,40,13,2,9,6
Emirates8,20.0,40,13,2,8,6
Emirates8,19.0,40,16,2,7,6
Emirates8,18.0,40,17,2,6,6
Emirates8,17.0,40,15,2,5,6
Emirates8,16.0,40,15,2,4,6
Emirates8,15.0,40,17,2,3,6
Emirates8,14.0,40,15,2,2,6
Emirates8,13.0,40,16,2,1,6
Emirates8,12.0,40,17,2,0,6
Emirates8,11.0,40,17,2,0,6
Emirates8,10.0,40,16,2,0,6
Emirates8,9.0,40,17,2,0,6
Emirates8,8.0,40,17,2,0,6
Emirates8,7.0,40,16,2,0,6
Emirates8,6.0,40,16,2,0,6
Emirates9,33.0,40,16,2,10,0
Emirates9,32.0,40,15,2,9,0
Emirates9,31.0,40,16,2,8,0
Emirates9,30.0,40,17,2,7,0
Emirates9,29.0,40,17,2,6,0
Emirates9,28.0,40,16,2,5,0
Emirates9,27.0,40,17,2,4,0
Emirates9,26.0,40,17,2,3,0
Emirates9,25.0,40,16,2,2,0
Emirates9,24.0,40,16,2,1,0
Emirates9,23.0,40,15,2,0,0
TAP10,28.0,40,15,3,9,1
TAP10,27.0,40,16,3,8,1
TAP10,26.0,40,17,3,7,1
TAP10,25.0,40,16,3,6,1
TAP10,24.0,40,17,3,5,1
TAP10,23.0,40,16,3,4,1
TAP10,22.0,40,16,3,3,1
TAP10,21.0,40,16,3,2,1
TAP10,20.0,40,15,3,1,1
TAP10,19.0,40,15,3,0,1
TAP10,18.0,40,15,3,0,1
Luftansa10,14.0,40,14,0,9,1
Luftansa10,13.0,40,16,0,8,1
Luftansa10,12.0,40,17,0,7,1
Luftansa10,11.0,40,16,0,6,1
Luftansa10,10.0,40,17,0,5,1
Luftansa10,9.0,40,16,0,4,1
Luftansa10,8.0,40,16,0,3,1
Luftansa10,7.0,40,16,0,2,1
Luftansa10,6.0,40,15,0,1,1
Luftansa10,5.0,40,15,0,0,1
Luftansa10,4.0,40,15,0,0,1
AirAsia10,33.0,40,17,4,10,0
AirAsia10,32.0,40,17,4,9,0
AirAsia10,31.0,40,16,4,8,0
AirAsia10,30.0,40,17,4,7,0
AirAsia10,29.0,40,17,4,6,0
AirAsia10,28.0,40,16,4,5,0
AirAsia10,27.0,40,17,4,4,0
AirAsia10,26.0,40,15,4,3,0
AirAsia10,25.0,40,15,4,2,0
AirAsia10,24.0,40,16,4,1,0
AirAsia10,23.0,40,14,4,0,0
SingapureAirlines8,33.0,40,18,4,10,2
SingapureAirlines8,32.0,40,17,4,9,2
SingapureAirlines8,31.0,40,16,4,8,2
SingapureAirlines8,30.0,40,18,4,7,2
SingapureAirlines8,29.0,40,17,4,6,2
SingapureAirlines8,28.0,40,16,4,5,2
SingapureAirlines8,27.0,40,17,4,4,2
SingapureAirlines8,26.0,40,15,4,3,2
SingapureAirlines8,25.0,40,15,4,2,2
SingapureAirlines8,24.0,40,16,4,1,2
SingapureAirlines8,23.0,40,14,4,0,2
SingapureAirlines8,22.0,40,13,4,0,2
SingapureAirlines8,21.0,40,14,4,0,2
EasyGet7,26.0,40,13,1,10,12
EasyGet7,25.0,40,14,1,9,12
EasyGet7,24.0,40,15,1,8,12
EasyGet7,23.0,40,16,1,7,12
EasyGet7,22.0,40,17,1,6,12
EasyGet7,21.0,40,15,1,5,12
EasyGet7,20.0,40,15,1,4,12
EasyGet7,19.0,40,17,1,3,12
EasyGet7,18.0,40,15,1,2,12
EasyGet7,17.0,40,16,1,1,12
EasyGet7,16.0,40,17,1,0,12
EasyGet7,15.0,40,17,1,0,12
EasyGet7,14.0,40,16,1,0,12
EasyGet7,13.0,40,17,1,0,12
EasyGet7,12.0,40,17,1,0,12
EasyGet7,11.0,40,16,1,0,12
EasyGet7,10.0,40,17,1,0,12
EasyGet7,9.0,40,15,1,0,12
EasyGet7,8.0,40,15,1,0,12
EasyGet7,7.0,40,16,1,0,12
EasyGet7,6.0,40,14,1,0,12
EasyGet7,5.0,40,13,1,0,12
EasyGet7,4.0,40,14,1,0,12
SingapureAirlines9,34.0,40,17,4,10,0
SingapureAirlines9,33.0,40,17,4,9,0
SingapureAirlines9,32.0,40,16,4,8,0
SingapureAirlines9,31.0,40,17,4,7,0
SingapureAirlines9,30.0,40,15,4,6,0
SingapureAirlines9,29.0,40,15,4,5,0
SingapureAirlines9,28.0,40,16,4,4,0
SingapureAirlines9,27.0,40,14,4,3,0
SingapureAirlines9,26.0,40,13,4,2,0
SingapureAirlines9,25.0,40,14,4,1,0
SingapureAirlines9,24.0,40,15,4,0,0
Luftansa9,26.0,40,16,3,10,0
Luftansa9,25.0,40,16,3,9,0
Luftansa9,24.0,40,16,3,8,0
Luftansa9,23.0,40,15,3,7,0
Luftansa9,22.0,40,15,3,6,0
Luftansa9,21.0,40,15,3,5,0
Luftansa9,20.0,40,14,3,4,0
Luftansa9,19.0,40,13,3,3,0
Luftansa9,18.0,40,14,3,2,0
Luftansa9,17.0,40,14,3,1,0
Luftansa9,16.0,40,14,3,0,0
QatarAirways8,31.0,40,11,2,10,16
QatarAirways8,30.0,40,14,2,9,16
QatarAirways8,29.0,40,14,2,8,16
QatarAirways8,28.0,40,15,2,7,16
QatarAirways8,27.0,40,16,2,6,16
QatarAirways8,26.0,40,17,2,5,16
QatarAirways8,25.0,40,15,2,4,16
QatarAirways8,24.0,40,15,2,3,16
QatarAirways8,23.0,40,17,2,2,16
QatarAirways8,22.0,40,15,2,1,16
QatarAirways8,21.0,40,16,2,0,16
QatarAirways8,20.0,40,17,2,0,16
QatarAirways8,19.0,40,17,2,0,16
QatarAirways8,18.0,40,16,2,0,16
QatarAirways8,17.0,40,17,2,0,16
QatarAirways8,16.0,40,17,2,0,16
QatarAirways8,15.0,40,16,2,0,16
QatarAirways8,14.0,40,17,2,0,16
QatarAirways8,13.0,40,15,2,0,16
QatarAirways8,12.0,40,15,2,0,16
QatarAirways8,11.0,40,16,2,0,16
QatarAirways8,10.0,40,14,2,0,16
QatarAirways8,9.0,40,13,2,0,16
QatarAirways8,8.0,40,14,2,0,16
QatarAirways8,7.0,40,15,2,0,16
QatarAirways8,6.0,40,13,2,0,16
QatarAirways8,5.0,40,15,2,0,16
QatarAirways9,25.0,40,14,2,10,13
QatarAirways9,24.0,40,16,2,9,13
QatarAirways9,23.0,40,17,2,8,13
QatarAirways9,22.0,40,15,2,7,13
QatarAirways9,21.0,40,15,2,6,13
QatarAirways9,20.0,40,17,2,5,13
QatarAirways9,19.0,40,15,2,4,13
QatarAirways9,18.0,40,16,2,3,13
QatarAirways9,17.0,40,17,2,2,13
QatarAirways9,16.0,40,17,2,1,13
QatarAirways9,15.0,40,16,2,0,13
QatarAirways9,14.0,40,17,2,0,13
QatarAirways9,13.0,40,17,2,0,13
QatarAirways9,12.0,40,16,2,0,13
QatarAirways9,11.0,40,16,2,0,13
QatarAirways9,10.0,40,15,2,0,13
QatarAirways9,9.0,40,15,2,0,13
QatarAirways9,8.0,40,16,2,0,13
QatarAirways9,7.0,40,14,2,0,13
QatarAirways9,6.0,40,13,2,0,13
QatarAirways9,5.0,40,14,2,0,13
QatarAirways9,4.0,40,15,2,0,13
QatarAirways9,3.0,40,13,2,0,13
QatarAirways9,2.0,40,15,2,0,13
QatarAirways8,31.0,40,11,2,10,17
QatarAirways8,30.0,40,14,2,9,17
QatarAirways8,29.0,40,14,2,8,17
QatarAirways8,28.0,40,15,2,7,17
QatarAirways8,27.0,40,16,2,6,17
QatarAirways8,26.0,40,17,2,5,17
QatarAirways8,25.0,40,15,2,4,17
QatarAirways8,24.0,40,15,2,3,17
QatarAirways8,23.0,40,17,2,2,17
QatarAirways8,22.0,40,15,2,1,17
QatarAirways8,21.0,40,16,2,0,17
QatarAirways8,20.0,40,17,2,0,17
QatarAirways8,19.0,40,17,2,0,17
QatarAirways8,18.0,40,16,2,0,17
QatarAirways8,17.0,40,17,2,0,17
QatarAirways8,16.0,40,17,2,0,17
QatarAirways8,15.0,40,16,2,0,17
QatarAirways8,14.0,40,17,2,0,17
QatarAirways8,13.0,40,15,2,0,17
QatarAirways8,12.0,40,15,2,0,17
QatarAirways8,11.0,40,16,2,0,17
QatarAirways8,10.0,40,14,2,0,17
QatarAirways8,9.0,40,13,2,0,17
QatarAirways8,8.0,40,14,2,0,17
QatarAirways8,7.0,40,15,2,0,17
QatarAirways8,6.0,40,13,2,0,17
QatarAirways8,5.0,40,15,2,0,17
QatarAirways8,4.0,40,15,2,0,17
AirAsia9,26.0,40,16,4,10,0
AirAsia9,25.0,40,15,4,9,0
AirAsia9,24.0,40,15,4,8,0
AirAsia9,23.0,40,16,4,7,0
AirAsia9,22.0,40,14,4,6,0
AirAsia9,21.0,40,13,4,5,0
AirAsia9,20.0,40,14,4,4,0
AirAsia9,19.0,40,15,4,3,0
AirAsia9,18.0,40,13,4,2,0
AirAsia9,17.0,40,15,4,1,0
AirAsia9,16.0,40,15,4,0,0
Luftansa8,25.0,40,15,1,10,15
Luftansa8,24.0,40,17,1,9,15
Luftansa8,23.0,40,15,1,8,15
Luftansa8,22.0,40,15,1,7,15
Luftansa8,21.0,40,17,1,6,15
Luftansa8,20.0,40,15,1,5,15
Luftansa8,19.0,40,16,1,4,15
Luftansa8,18.0,40,17,1,3,15
Luftansa8,17.0,40,17,1,2,15
Luftansa8,16.0,40,16,1,1,15
Luftansa8,15.0,40,17,1,0,15
Luftansa8,14.0,40,17,1,0,15
Luftansa8,13.0,40,16,1,0,15
Luftansa8,12.0,40,16,1,0,15
Luftansa8,11.0,40,15,1,0,15
Luftansa8,10.0,40,15,1,0,15
Luftansa8,9.0,40,16,1,0,15
Luftansa8,8.0,40,14,1,0,15
Luftansa8,7.0,40,13,1,0,15
Luftansa8,6.0,40,14,1,0,15
Luftansa8,5.0,40,14,1,0,15
Luftansa8,4.0,40,13,1,0,15
Luftansa8,3.0,40,15,1,0,15
Luftansa8,2.0,40,14,1,0,15
Luftansa8,1.0,40,15,1,0,15
Luftansa8,0.0,40,16,1,0,15
QatarAirways10,19.0,40,16,4,10,9
QatarAirways10,18.0,40,17,4,9,9
QatarAirways10,17.0,40,16,4,8,9
QatarAirways10,16.0,40,17,4,7,9
QatarAirways10,15.0,40,16,4,6,9
QatarAirways10,14.0,40,16,4,5,9
QatarAirways10,13.0,40,16,4,4,9
QatarAirways10,12.0,40,15,4,3,9
QatarAirways10,11.0,40,15,4,2,9
QatarAirways10,10.0,40,15,4,1,9
QatarAirways10,9.0,40,14,4,0,9
QatarAirways10,8.0,40,13,4,0,9
QatarAirways10,7.0,40,14,4,0,9
QatarAirways10,6.0,40,14,4,0,9
QatarAirways10,5.0,40,14,4,0,9
QatarAirways10,4.0,40,15,4,0,9
QatarAirways10,3.0,40,16,4,0,9
QatarAirways10,2.0,40,15,4,0,9
QatarAirways10,1.0,40,16,4,0,9
QatarAirways10,0.0,40,16,4,0,9
QatarAirways9,25.0,40,14,4,10,14
QatarAirways9,24.0,40,16,4,9,14
QatarAirways9,23.0,40,17,4,8,14
QatarAirways9,22.0,40,15,4,7,14
QatarAirways9,21.0,40,15,4,6,14
QatarAirways9,20.0,40,17,4,5,14
QatarAirways9,19.0,40,15,4,4,14
QatarAirways9,18.0,40,16,4,3,14
QatarAirways9,17.0,40,17,4,2,14
QatarAirways9,16.0,40,17,4,1,14
QatarAirways9,15.0,40,16,4,0,14
QatarAirways9,14.0,40,17,4,0,14
QatarAirways9,13.0,40,17,4,0,14
QatarAirways9,12.0,40,16,4,0,14
QatarAirways9,11.0,40,16,4,0,14
QatarAirways9,10.0,40,15,4,0,14
QatarAirways9,9.0,40,15,4,0,14
QatarAirways9,8.0,40,16,4,0,14
QatarAirways9,7.0,40,14,4,0,14
QatarAirways9,6.0,40,13,4,0,14
QatarAirways9,5.0,40,14,4,0,14
QatarAirways9,4.0,40,15,4,0,14
QatarAirways9,3.0,40,13,4,0,14
QatarAirways9,2.0,40,15,4,0,14
QatarAirways9,1.0,40,14,4,0,14
Ryanair9,34.0,40,15,1,10,14
Ryanair9,33.0,40,15,1,9,14
Ryanair9,32.0,40,16,1,8,14
Ryanair9,31.0,40,17,1,7,14
Ryanair9,30.0,40,17,1,6,14
Ryanair9,29.0,40,16,1,5,14
Ryanair9,28.0,40,17,1,4,14
Ryanair9,27.0,40,17,1,3,14
Ryanair9,26.0,40,16,1,2,14
Ryanair9,25.0,40,16,1,1,14
Ryanair9,24.0,40,15,1,0,14
Ryanair9,23.0,40,15,1,0,14
Ryanair9,22.0,40,16,1,0,14
Ryanair9,21.0,40,14,1,0,14
Ryanair9,20.0,40,13,1,0,14
Ryanair9,19.0,40,14,1,0,14
Ryanair9,18.0,40,14,1,0,14
Ryanair9,17.0,40,14,1,0,14
Ryanair9,16.0,40,15,1,0,14
Ryanair9,15.0,40,16,1,0,14
Ryanair9,14.0,40,15,1,0,14
Ryanair9,13.0,40,16,1,0,14
Ryanair9,12.0,40,17,1,0,14
Ryanair9,11.0,40,15,1,0,14
Ryanair9,10.0,40,15,1,0,14
EasyGet9,15.0,40,15,2,10,2
EasyGet9,14.0,40,14,2,9,2
EasyGet9,13.0,40,13,2,8,2
EasyGet9,12.0,40,14,2,7,2
EasyGet9,11.0,40,14,2,6,2
EasyGet9,10.0,40,14,2,5,2
EasyGet9,9.0,40,15,2,4,2
EasyGet9,8.0,40,16,2,3,2
EasyGet9,7.0,40,15,2,2,2
EasyGet9,6.0,40,16,2,1,2
EasyGet9,5.0,40,17,2,0,2
EasyGet9,4.0,40,15,2,0,2
EasyGet9,3.0,40,15,2,0,2
TAP11,32.0,40,14,4,10,5
TAP11,31.0,40,15,4,9,5
TAP11,30.0,40,14,4,8,5
TAP11,29.0,40,14,4,7,5
TAP11,28.0,40,14,4,6,5
TAP11,27.0,40,15,4,5,5
TAP11,26.0,40,15,4,4,5
TAP11,25.0,40,14,4,3,5
TAP11,24.0,40,16,4,2,5
TAP11,23.0,40,14,4,1,5
TAP11,22.0,40,16,4,0,5
TAP11,21.0,40,15,4,0,5
TAP11,20.0,40,15,4,0,5
TAP11,19.0,40,15,4,0,5
TAP11,18.0,40,13,4,0,5
TAP11,17.0,40,15,4,0,5
SingapureAirlines10,16.0,40,14,4,10,0
SingapureAirlines10,15.0,40,13,4,9,0
SingapureAirlines10,14.0,40,15,4,8,0
SingapureAirlines10,13.0,40,14,4,7,0
SingapureAirlines10,12.0,40,15,4,6,0
SingapureAirlines10,11.0,40,16,4,5,0
SingapureAirlines10,10.0,40,17,4,4,0
SingapureAirlines10,9.0,40,15,4,3,0
SingapureAirlines10,8.0,40,15,4,2,0
SingapureAirlines10,7.0,40,14,4,1,0
SingapureAirlines10,6.0,40,15,4,0,0
AmericanAirlines11,25.0,40,14,2,10,0
AmericanAirlines11,24.0,40,15,2,9,0
AmericanAirlines11,23.0,40,14,2,8,0
AmericanAirlines11,22.0,40,16,2,7,0
AmericanAirlines11,21.0,40,14,2,6,0
AmericanAirlines11,20.0,40,15,2,5,0
AmericanAirlines11,19.0,40,15,2,4,0
AmericanAirlines11,18.0,40,15,2,3,0
AmericanAirlines11,17.0,40,15,2,2,0
AmericanAirlines11,16.0,40,13,2,1,0
AmericanAirlines11,15.0,40,15,2,0,0
Emirates11,23.0,40,13,2,10,1
Emirates11,22.0,40,15,2,9,1
Emirates11,21.0,40,15,2,8,1
Emirates11,20.0,40,14,2,7,1
Emirates11,19.0,40,16,2,6,1
Emirates11,18.0,40,14,2,5,1
Emirates11,17.0,40,16,2,4,1
Emirates11,16.0,40,15,2,3,1
Emirates11,15.0,40,15,2,2,1
Emirates11,14.0,40,15,2,1,1
Emirates11,13.0,40,13,2,0,1
Emirates11,12.0,40,15,2,0,1
EasyGet10,25.0,40,16,2,10,11
EasyGet10,24.0,40,16,2,9,11
EasyGet10,23.0,40,16,2,8,11
EasyGet10,22.0,40,16,2,7,11
EasyGet10,21.0,40,15,2,6,11
EasyGet10,20.0,40,15,2,5,11
EasyGet10,19.0,40,15,2,4,11
EasyGet10,18.0,40,14,2,3,11
EasyGet10,17.0,40,13,2,2,11
EasyGet10,16.0,40,14,2,1,11
EasyGet10,15.0,40,14,2,0,11
EasyGet10,14.0,40,15,2,0,11
EasyGet10,13.0,40,15,2,0,11
EasyGet10,12.0,40,16,2,0,11
EasyGet10,11.0,40,15,2,0,11
EasyGet10,10.0,40,16,2,0,11
EasyGet10,9.0,40,15,2,0,11
EasyGet10,8.0,40,15,2,0,11
EasyGet10,7.0,40,15,2,0,11
EasyGet10,6.0,40,14,2,0,11
EasyGet10,5.0,40,15,2,0,11
EasyGet10,4.0,40,12,2,0,11
Ryanair11,19.0,40,15,3,10,1
Ryanair11,18.0,40,14,3,9,1
Ryanair11,17.0,40,15,3,8,1
Ryanair11,16.0,40,15,3,7,1
Ryanair11,15.0,40,15,3,6,1
Ryanair11,14.0,40,15,3,5,1
Ryanair11,13.0,40,13,3,4,1
Ryanair11,12.0,40,15,3,3,1
Ryanair11,11.0,40,11,3,2,1
Ryanair11,10.0,40,13,3,1,1
Ryanair11,9.0,40,14,3,0,1
Ryanair11,8.0,40,14,3,0,1
Ryanair10,27.0,40,14,3,10,2
Ryanair10,26.0,40,16,3,9,2
Ryanair10,25.0,40,15,3,8,2
Ryanair10,24.0,40,16,3,7,2
Ryanair10,23.0,40,15,3,6,2
Ryanair10,22.0,40,15,3,5,2
Ryanair10,21.0,40,15,3,4,2
Ryanair10,20.0,40,13,3,3,2
Ryanair10,19.0,40,15,3,2,2
Ryanair10,18.0,40,11,3,1,2
Ryanair10,17.0,40,13,3,0,2
Ryanair10,16.0,40,14,3,0,2
Ryanair10,15.0,40,14,3,0,2
Luftansa12,18.0,40,13,2,10,2
Luftansa12,17.0,40,15,2,9,2
Luftansa12,16.0,40,14,2,8,2
Luftansa12,15.0,40,15,2,7,2
Luftansa12,14.0,40,15,2,6,2
Luftansa12,13.0,40,15,2,5,2
Luftansa12,12.0,40,15,2,4,2
Luftansa12,11.0,40,13,2,3,2
Luftansa12,10.0,40,15,2,2,2
Luftansa12,9.0,40,11,2,1,2
Luftansa12,8.0,40,13,2,0,2
Luftansa12,7.0,40,14,2,0,2
Luftansa12,6.0,40,14,2,0,2
AmericanAirlines10,29.0,40,15,1,10,4
AmericanAirlines10,28.0,40,15,1,9,4
AmericanAirlines10,27.0,40,14,1,8,4
AmericanAirlines10,26.0,40,16,1,7,4
AmericanAirlines10,25.0,40,14,1,6,4
AmericanAirlines10,24.0,40,16,1,5,4
AmericanAirlines10,23.0,40,15,1,4,4
AmericanAirlines10,22.0,40,15,1,3,4
AmericanAirlines10,21.0,40,15,1,2,4
AmericanAirlines10,20.0,40,13,1,1,4
AmericanAirlines10,19.0,40,15,1,0,4
AmericanAirlines10,18.0,40,11,1,0,4
AmericanAirlines10,17.0,40,13,1,0,4
AmericanAirlines10,16.0,40,14,1,0,4
AmericanAirlines10,15.0,40,14,1,0,4
EasyGet11,20.0,40,15,1,10,0
EasyGet11,19.0,40,15,1,9,0
EasyGet11,18.0,40,15,1,8,0
EasyGet11,17.0,40,15,1,7,0
EasyGet11,16.0,40,13,1,6,0
EasyGet11,15.0,40,15,1,5,0
EasyGet11,14.0,40,11,1,4,0
EasyGet11,13.0,40,13,1,3,0
EasyGet11,12.0,40,14,1,2,0
EasyGet11,11.0,40,14,1,1,0
EasyGet11,10.0,40,11,1,0,0
EasyGet2,20.0,40,0,0,10,0
EasyGet2,19.0,40,2,0,9,0
EasyGet2,18.0,40,2,0,8,0
EasyGet2,17.0,40,2,0,7,0
EasyGet2,16.0,40,3,0,6,0
EasyGet2,15.0,40,3,0,5,0
EasyGet2,14.0,40,3,0,4,0
EasyGet2,13.0,40,4,0,3,0
EasyGet2,12.0,40,4,0,2,0
EasyGet2,11.0,40,5,0,1,0
EasyGet2,10.0,40,7,0,0,0
SingapureAirlines2,34.0,40,1,0,10,0
SingapureAirlines2,33.0,40,2,0,9,0
SingapureAirlines2,32.0,40,2,0,8,0
SingapureAirlines2,31.0,40,2,0,7,0
SingapureAirlines2,30.0,40,3,0,6,0
SingapureAirlines2,29.0,40,3,0,5,0
SingapureAirlines2,28.0,40,3,0,4,0
SingapureAirlines2,27.0,40,4,0,3,0
SingapureAirlines2,26.0,40,4,0,2,0
SingapureAirlines2,25.0,40,6,0,1,0
SingapureAirlines2,24.0,40,7,0,0,0
Emirates2,16.0,40,2,0,10,0
Emirates2,15.0,40,3,0,9,0
Emirates2,14.0,40,3,0,8,0
Emirates2,13.0,40,3,0,7,0
Emirates2,12.0,40,4,0,6,0
Emirates2,11.0,40,4,0,5,0
Emirates2,10.0,40,6,0,4,0
Emirates2,9.0,40,7,0,3,0
Emirates2,8.0,40,5,0,2,0
Emirates2,7.0,40,7,0,1,0
Emirates2,6.0,40,7,0,0,0
AirAsia2,22.0,40,3,0,10,0
AirAsia2,21.0,40,4,0,9,0
AirAsia2,20.0,40,5,0,8,0
AirAsia2,19.0,40,7,0,7,0
AirAsia2,18.0,40,5,0,6,0
AirAsia2,17.0,40,7,0,5,0
AirAsia2,16.0,40,7,0,4,0
AirAsia2,15.0,40,6,0,3,0
AirAsia2,14.0,40,9,0,2,0
AirAsia2,13.0,40,10,0,1,0
AirAsia2,12.0,40,12,0,0,0
Luftansa2,23.0,40,5,1,10,0
Luftansa2,22.0,40,7,1,9,0
Luftansa2,21.0,40,5,1,8,0
Luftansa2,20.0,40,7,1,7,0
Luftansa2,19.0,40,7,1,6,0
Luftansa2,18.0,40,6,1,5,0
Luftansa2,17.0,40,8,1,4,0
Luftansa2,16.0,40,10,1,3,0
Luftansa2,15.0,40,11,1,2,0
Luftansa2,14.0,40,12,1,1,0
Luftansa2,13.0,40,12,1,0,0
Ryanair3,33.0,40,4,0,10,0
Ryanair3,32.0,40,7,0,9,0
Ryanair3,31.0,40,5,0,8,0
Ryanair3,30.0,40,7,0,7,0
Ryanair3,29.0,40,7,0,6,0
Ryanair3,28.0,40,6,0,5,0
Ryanair3,27.0,40,9,0,4,0
Ryanair3,26.0,40,10,0,3,0
Ryanair3,25.0,40,12,0,2,0
Ryanair3,24.0,40,12,0,1,0
Ryanair3,23.0,40,12,0,0,0
SingapureAirlines3,31.0,40,6,0,10,1
SingapureAirlines3,30.0,40,5,0,9,1
SingapureAirlines3,29.0,40,5,0,8,1
SingapureAirlines3,28.0,40,7,0,7,1
SingapureAirlines3,27.0,40,6,0,6,1
SingapureAirlines3,26.0,40,6,0,5,1
SingapureAirlines3,25.0,40,10,0,4,1
SingapureAirlines3,24.0,40,10,0,3,1
SingapureAirlines3,23.0,40,11,0,2,1
SingapureAirlines3,22.0,40,12,0,1,1
SingapureAirlines3,21.0,40,11,0,0,1
SingapureAirlines3,20.0,40,12,0,0,1
Emirates3,21.0,40,6,1,10,0
Emirates3,20.0,40,7,1,9,0
Emirates3,19.0,40,6,1,8,0
Emirates3,18.0,40,8,1,7,0
Emirates3,17.0,40,10,1,6,0
Emirates3,16.0,40,11,1,5,0
Emirates3,15.0,40,12,1,4,0
Emirates3,14.0,40,12,1,3,0
Emirates3,13.0,40,11,1,2,0
Emirates3,12.0,40,12,1,1,0
Emirates3,11.0,40,12,1,0,0
QatarAirways3,15.0,40,5,0,10,1
QatarAirways3,14.0,40,7,0,9,1
QatarAirways3,13.0,40,6,0,8,1
QatarAirways3,12.0,40,6,0,7,1
QatarAirways3,11.0,40,10,0,6,1
QatarAirways3,10.0,40,10,0,5,1
QatarAirways3,9.0,40,11,0,4,1
QatarAirways3,8.0,40,12,0,3,1
QatarAirways3,7.0,40,11,0,2,1
QatarAirways3,6.0,40,12,0,1,1
QatarAirways3,5.0,40,12,0,0,1
QatarAirways3,4.0,40,13,0,0,1
TAP2,21.0,40,8,4,10,0
TAP2,20.0,40,10,4,9,0
TAP2,19.0,40,11,4,8,0
TAP2,18.0,40,12,4,7,0
TAP2,17.0,40,12,4,6,0
TAP2,16.0,40,11,4,5,0
TAP2,15.0,40,12,4,4,0
TAP2,14.0,40,12,4,3,0
TAP2,13.0,40,13,4,2,0
TAP2,12.0,40,13,4,1,0
TAP2,11.0,40,14,4,0,0
